1.554141360341085672e+09 8.172448942902343560e+02 4.431114986336833113e+02 3.876976892470657783e-04 -5.035185015455569298e-03
1.554141360408607960e+09 8.172375672607313390e+02 4.432412197959641844e+02 1.178497570587741473e-03 -5.279073971878433212e-03
1.554141360473935604e+09 8.172550153284684029e+02 4.432281789846512083e+02 1.104929467731585388e-03 -5.187500486527728966e-03
1.554141360534764767e+09 8.171871781293035610e+02 4.431449294965469221e+02 5.719044382404640239e-04 -5.321883521659893576e-03
1.554141360600982666e+09 8.174499274960554658e+02 4.434673564200766123e+02 2.635332209974684120e-03 -4.801109686751189355e-03
1.554141360661784172e+09 8.172390768543882587e+02 4.430983340470150438e+02 3.049996691336957430e-04 -5.036639693699692180e-03
1.554141360725492477e+09 8.173253704540119315e+02 4.433241258155316018e+02 1.716304346044671527e-03 -5.063868910340562496e-03
1.554141360790058851e+09 8.171940571034958793e+02 4.432383258616457624e+02 1.145497479831107017e-03 -5.448856645282941849e-03
1.554141360851709843e+09 8.170694792624287857e+02 4.431768690099481773e+02 7.260525269296275695e-04 -5.847077769504414185e-03
1.554141360911684036e+09 8.170963877341137049e+02 4.431215022049510139e+02 3.966432739051537837e-04 -5.647535401951639042e-03
1.554141360980973244e+09 8.171925458817390791e+02 4.432968917643793247e+02 1.503278112926620565e-03 -5.551581894726282523e-03
1.554141361050457716e+09 8.172893837519006865e+02 4.432445690686780608e+02 1.217209938138152144e-03 -5.076750204277591036e-03
1.554141361123343945e+09 8.173486045471204307e+02 4.433594256176420458e+02 1.940309790219370062e-03 -5.028984139028566669e-03
1.554141361195986032e+09 8.172076145151933133e+02 4.435555935800018119e+02 3.089516504810423548e-03 -5.918486433385074935e-03
1.554141361269660473e+09 8.172952912121382951e+02 4.436739658831642714e+02 3.843162844010247336e-03 -5.762602812184561274e-03
1.554141361349132299e+09 8.173159924667239693e+02 4.435344827740426581e+02 2.998514926775768408e-03 -5.449258258316572352e-03
1.554141361432753563e+09 8.170337650080055028e+02 4.432351506157805261e+02 1.069849659212448838e-03 -6.086576178809051559e-03
1.554141361516674042e+09 8.172137404366388864e+02 4.434182452715570548e+02 2.252419886043445941e-03 -5.667141456587917320e-03
1.554141361611043692e+09 8.172312609947191504e+02 4.433561747304045753e+02 1.879168786121190350e-03 -5.494324358965424308e-03
1.554141361711197615e+09 8.171853580934906631e+02 4.432834319833337986e+02 1.418275564025956240e-03 -5.558177955198718816e-03
1.554141361808780909e+09 8.173027017652789254e+02 4.435676016389709844e+02 3.196102395856913799e-03 -5.557303821121717911e-03
1.554141361910361290e+09 8.172295779996655938e+02 4.434281039218305978e+02 2.318203056096468633e-03 -5.620035831472107099e-03
1.554141362009893179e+09 8.172057495736296460e+02 4.436107929325260102e+02 3.425839482752969945e-03 -6.017170622676312058e-03
1.554141362111926317e+09 8.173139065152971625e+02 4.433419992069458431e+02 1.821603256430568384e-03 -5.139462733192753929e-03
1.554141362179480553e+09 8.172472606254602852e+02 4.434563971373738696e+02 2.497286499533701333e-03 -5.595796327376685760e-03
1.554141362236711025e+09 8.171552848742455808e+02 4.434173693125162572e+02 2.226497417278044608e-03 -5.900163131353665727e-03
1.554141362287692070e+09 8.173225881021315899e+02 4.434542416984353963e+02 2.510652812234277168e-03 -5.290249966690458057e-03
1.554141362339044571e+09 8.171663169454491253e+02 4.434835758924850779e+02 2.635038465865694249e-03 -5.965232832644291189e-03
1.554141362402016163e+09 8.171845092082165820e+02 4.434148754594355637e+02 2.221645286289876745e-03 -5.778839688436962843e-03
1.554141362454682827e+09 8.173431866539469866e+02 4.436271809443896927e+02 3.574122075085897025e-03 -5.493236714086227081e-03
1.554141362507081747e+09 8.173408956048475602e+02 4.433468747861255110e+02 1.860732547061236730e-03 -5.039282619243320646e-03
1.554141362564578772e+09 8.166143926533117110e+02 4.405591786752237908e+02 -1.552672644107324501e-02 -3.334556234188179938e-03
1.554141362614770412e+09 8.158863121466165467e+02 4.385977589136272741e+02 -2.794783640574930242e-02 -3.002162373762154533e-03
1.554141362667625427e+09 8.140349662918075637e+02 4.345172503235169188e+02 -5.420691252930243814e-02 -3.675630909838708323e-03
1.554141362720754147e+09 8.134230233462531032e+02 4.326543199512913134e+02 -6.624910957360942432e-02 -3.031793000500070546e-03
1.554141362783585310e+09 8.130014356962639113e+02 4.313152755508315295e+02 -7.495191816585779210e-02 -2.491095245914969405e-03
1.554141362840404510e+09 8.124263230547737749e+02 4.295334654594365134e+02 -8.660731041364229388e-02 -1.825649054479843748e-03
1.554141362894562244e+09 8.120709142767727826e+02 4.289598751711891964e+02 -9.043739876286827073e-02 -2.312358202127870899e-03
1.554141362953461170e+09 8.117582397552531575e+02 4.278464942442312804e+02 -9.776099028030899030e-02 -1.701878044630053327e-03
1.554141363009219885e+09 8.115051454552693713e+02 4.274546583382209519e+02 -1.003972032317353713e-01 -2.077931197678996311e-03
1.554141363062036991e+09 8.111598808000709369e+02 4.259196371453336383e+02 -1.105312170328481280e-01 -8.764979967191066168e-04
1.554141363116571188e+09 8.108210864344065385e+02 4.255398413806223630e+02 -1.131387678887650211e-01 -1.629440526394405507e-03
1.554141363169628620e+09 8.108473648700488638e+02 4.257402976734970252e+02 -1.118167870587125634e-01 -1.864713057028851090e-03
1.554141363234293222e+09 8.104517685446794530e+02 4.247600178126554624e+02 -1.183879426406517915e-01 -1.822979366759996684e-03
1.554141363292502165e+09 8.101744605883764052e+02 4.240187038838328135e+02 -1.233660122285354516e-01 -1.700615346986057664e-03
1.554141363356396675e+09 8.099098052855351852e+02 4.230870650697825113e+02 -1.296125917219681234e-01 -1.196427929028353937e-03
1.554141363420545340e+09 8.096814592998947546e+02 4.225979334772721359e+02 -1.329335143465492364e-01 -1.304080185862037345e-03
1.554141363479588270e+09 8.094543023616798791e+02 4.219594743603590814e+02 -1.372523112606430506e-01 -1.148743272066617312e-03
1.554141363537383556e+09 8.092419242442338145e+02 4.216858581475477195e+02 -1.391479180693724893e-01 -1.562860807031486244e-03
1.554141363598923206e+09 8.093369829074907784e+02 4.217804619758435365e+02 -1.384844993846573169e-01 -1.329263381403349457e-03
1.554141363663114786e+09 8.093821973034976054e+02 4.217949232364383647e+02 -1.383720291971984317e-01 -1.165221397385394261e-03
1.554141363721802235e+09 8.094043319879425553e+02 4.219204312203952441e+02 -1.375296656789215255e-01 -1.289863079444499190e-03
1.554141363782753944e+09 8.094582174333716011e+02 4.219076208564728745e+02 -1.375954683974596748e-01 -1.042671838569474933e-03
1.554141363846910954e+09 8.092862615099509185e+02 4.218607126634231577e+02 -1.379691430317148138e-01 -1.680183393147256744e-03
1.554141363919652939e+09 8.095679546212315927e+02 4.224144731318430104e+02 -1.341908419895502524e-01 -1.460925495246424236e-03
1.554141363989826918e+09 8.094120601164747768e+02 4.227399907173322049e+02 -1.320891141693682214e-01 -2.673731684031792084e-03
1.554141364058077574e+09 8.098361240219314823e+02 4.232986444533079293e+02 -1.282400483305974614e-01 -1.868698363844958086e-03
1.554141364131241322e+09 8.098616939583982912e+02 4.237447302700138607e+02 -1.252850870102392156e-01 -2.530866677096208633e-03
1.554141364203550100e+09 8.104450276839165781e+02 4.255814076193389610e+02 -1.130013010029657650e-01 -3.261547506545461883e-03
1.554141364278145313e+09 8.105576721189834188e+02 4.253800777372425728e+02 -1.142803375429750912e-01 -2.448493109693874147e-03
1.554141364350662470e+09 8.105708698647824804e+02 4.259992613045263852e+02 -1.102214927860337146e-01 -3.455438833583615674e-03
1.554141364428636312e+09 8.116549045595074858e+02 4.282179274399437645e+02 -9.538845329243211824e-02 -2.763111805329018702e-03
1.554141364499783754e+09 8.119394579644417718e+02 4.294201726692652414e+02 -8.751189939964294784e-02 -3.637944380187765978e-03
1.554141364587446690e+09 8.125353395799952523e+02 4.298719916852227811e+02 -8.438696102487500128e-02 -1.953466021382479177e-03
1.554141364688814402e+09 8.134029964570986522e+02 4.321733119151965070e+02 -6.932346178636293599e-02 -2.299443671101011975e-03
1.554141364785273075e+09 8.137154213758873311e+02 4.323594572568036369e+02 -6.802468499405191216e-02 -1.335346249906495079e-03
1.554141364886576891e+09 8.140709257272327477e+02 4.336511041609110748e+02 -5.968137632178159568e-02 -2.067579990802626087e-03
1.554141364988027811e+09 8.144137125712425131e+02 4.347150926994445967e+02 -5.282183581834395264e-02 -2.464587171528094967e-03
1.554141365090234041e+09 8.152289285461148438e+02 4.366604684802701399e+02 -4.028548812546048352e-02 -2.420460350724950964e-03
1.554141365173289537e+09 8.155957159327662112e+02 4.391690989960995921e+02 -2.449734698898176771e-02 -5.131379500355842845e-03
1.554141365232801914e+09 8.169439941150855020e+02 4.414953909681365758e+02 -9.636731371385182099e-03 -3.564543057759730037e-03
1.554141365290452242e+09 8.174253998937751930e+02 4.434207187336600668e+02 2.341783449273452701e-03 -4.822384697409730532e-03
1.554141365352197170e+09 8.185348632666411959e+02 4.456626599966861590e+02 1.637287691563861503e-02 -4.083978499809658332e-03
1.554141365411670208e+09 8.195429057714856071e+02 4.488798713996124548e+02 3.609972962568605559e-02 -5.353307743550023493e-03
1.554141365472678185e+09 8.200554935885929808e+02 4.509809720086501557e+02 4.880468083424288617e-02 -6.750377542855722293e-03
1.554141365528494596e+09 8.205071926177262185e+02 4.522209633242926543e+02 5.630819228514787056e-02 -6.981204284261268572e-03
1.554141365588680267e+09 8.218832399505874946e+02 4.534287555285662847e+02 6.390791257635411449e-02 -3.520597443086203020e-03
1.554141365651231766e+09 8.219690933323788613e+02 4.546604049075528451e+02 7.116764345603338038e-02 -5.180962029825456235e-03
1.554141365704585552e+09 8.222620136030304820e+02 4.560563998624345459e+02 7.942357728312232634e-02 -6.287660651163744924e-03
1.554141365760115147e+09 8.237942528867690726e+02 4.569540227829364198e+02 8.517353873174569878e-02 -1.740753954267725868e-03
1.554141365813280344e+09 8.232785489388272708e+02 4.577566792343221778e+02 8.964932244101755932e-02 -5.051602761386915844e-03
1.554141365865448952e+09 8.240853075198176612e+02 4.595600528765378954e+02 1.003325036286123045e-01 -4.805305019201878969e-03
1.554141365920419216e+09 8.239919319940778450e+02 4.604626536042882208e+02 1.054821565511731007e-01 -6.614409511335467805e-03
1.554141365975360155e+09 8.255986915254286487e+02 4.625927317331402264e+02 1.181940952486544433e-01 -3.788391459177201798e-03
1.554141366026414394e+09 8.257917767835546101e+02 4.632849823340040416e+02 1.221914107674625105e-01 -4.146912225491588069e-03
1.554141366078905344e+09 8.256303957502748290e+02 4.633556751803605493e+02 1.225371166640695508e-01 -4.883465530961735544e-03
1.554141366132068396e+09 8.256191651389352728e+02 4.643565931026812450e+02 1.281984156217312043e-01 -6.519153822413068823e-03
1.554141366188213587e+09 8.256860041835692527e+02 4.640134634387557639e+02 1.262814700994683292e-01 -5.715921662791638089e-03
1.554141366242779732e+09 8.257753823104199000e+02 4.646703595273810947e+02 1.300234143783896013e-01 -6.414602014404930524e-03
1.554141366297792673e+09 8.258253486892383535e+02 4.648981120025494533e+02 1.313252011589866042e-01 -6.583275261244788366e-03
1.554141366350862265e+09 8.263968163061540508e+02 4.649819816704855953e+02 1.319935225901960330e-01 -4.514233792998902962e-03
1.554141366412674904e+09 8.268417554233711826e+02 4.662479699857478863e+02 1.392644650992307664e-01 -4.811426565103961613e-03
1.554141366471992493e+09 8.268815697549946435e+02 4.668530897602274763e+02 1.426692985811240100e-01 -5.616811143131759249e-03
1.554141366532005548e+09 8.268094991524224042e+02 4.668789359618356229e+02 1.427893989749896564e-01 -5.934551765782295797e-03
1.554141366599143505e+09 8.268693961997627184e+02 4.657022098034486817e+02 1.362090771737415884e-01 -3.838795181572457905e-03
1.554141366659342527e+09 8.269461989943969229e+02 4.663087329321701873e+02 1.396411560310215627e-01 -4.506073458732817553e-03
1.554141366723232985e+09 8.271308491996188650e+02 4.662098352897762084e+02 1.391493214737615780e-01 -3.639202151229315764e-03
1.554141366783802986e+09 8.271938870159576709e+02 4.662082299811034432e+02 1.391617733629605946e-01 -3.394183219073742923e-03
1.554141366846270561e+09 8.271114806982948267e+02 4.659134614970570283e+02 1.374787855217809440e-01 -3.242993715769028687e-03
1.554141366910087347e+09 8.272267529033712208e+02 4.662004021426847657e+02 1.391291471100247479e-01 -3.255501932244032458e-03
1.554141366983898878e+09 8.271286011241879805e+02 4.661167803787323010e+02 1.386263744777735396e-01 -3.500111937161875641e-03
1.554141367052707672e+09 8.271709932450163478e+02 4.660274768540851369e+02 1.381394115103876663e-01 -3.195030235246277064e-03
1.554141367125629663e+09 8.261150872865780457e+02 4.654474318118666361e+02 1.345183607902295519e-01 -6.338147237696569597e-03
1.554141367199964285e+09 8.259370276719242838e+02 4.639933308243703323e+02 1.262534621483091535e-01 -4.714705380855008579e-03
1.554141367283582449e+09 8.262496227288021373e+02 4.629895633638019490e+02 1.206719564410182188e-01 -1.904295007709629452e-03
1.554141367363404989e+09 8.259826256080972371e+02 4.625176324097096199e+02 1.178986389051394773e-01 -2.182142600742332378e-03
1.554141367434600830e+09 8.249197826416058206e+02 4.617145878017626615e+02 1.129597253145767088e-01 -5.014771429279766581e-03
1.554141367507355213e+09 8.248632935478492527e+02 4.615308739082311718e+02 1.118918995730575905e-01 -4.940217186789523304e-03
1.554141367572384119e+09 8.245779238958726864e+02 4.607092941349666830e+02 1.070965297171976582e-01 -4.732728581290237581e-03
1.554141367630525589e+09 8.234377582064480521e+02 4.594986749758910491e+02 9.975668619867744669e-02 -7.227420703802032304e-03
1.554141367671880245e+09 8.224163436548356003e+02 4.565026660767771318e+02 8.207473782549523644e-02 -6.402817647582582927e-03
1.554141367719857454e+09 8.222300629394726457e+02 4.555822742888784660e+02 7.664773425020166009e-02 -5.647814160064349928e-03
1.554141367773304939e+09 8.214930852154739114e+02 4.537263550336824665e+02 6.552275581774244517e-02 -5.538895458519795326e-03
1.554141367820559978e+09 8.210330634673914574e+02 4.522475603356452325e+02 5.664784207415624051e-02 -4.949946981998582483e-03
1.554141367871259212e+09 8.209308085579293675e+02 4.515520929768571250e+02 5.249679650580137136e-02 -4.221371442235776449e-03
1.554141367927678585e+09 8.208046199136689438e+02 4.509566257585798894e+02 4.892068984288357181e-02 -3.748592003663406193e-03
1.554141367974766016e+09 8.193515217834785744e+02 4.497029726183970979e+02 4.095217265145428831e-02 -7.456312325044261134e-03
1.554141368027864218e+09 8.197471425891245644e+02 4.491323894022349350e+02 3.768155138375459123e-02 -4.955915871621427785e-03
1.554141368084265947e+09 8.190208294959610384e+02 4.474825220350124937e+02 2.753133883199716109e-02 -5.139182893780407275e-03
1.554141368132796288e+09 8.181726992810597494e+02 4.462069531855061086e+02 1.954070326708345559e-02 -6.424734544370885696e-03
1.554141368187399387e+09 8.176088513914013447e+02 4.452316565193120255e+02 1.343513993311314450e-02 -7.073965813440758962e-03
1.554141368241192102e+09 8.174825844100655559e+02 4.441303848267398280e+02 6.692850859863289266e-03 -5.765358370680049097e-03
1.554141368290530443e+09 8.171856559128718800e+02 4.425847913370095057e+02 -2.859121819419893976e-03 -4.400738882016379597e-03
1.554141368348743916e+09 8.164555300610236372e+02 4.412482717919959896e+02 -1.133067927464042821e-02 -5.120502718017653013e-03
1.554141368403640747e+09 8.160959742040001856e+02 4.399761332334204553e+02 -1.931566734734522367e-02 -4.455053805994231911e-03
1.554141368455532551e+09 8.158734005543644798e+02 4.387271453574663269e+02 -2.714705601468276469e-02 -3.270615398678892571e-03
1.554141368507736206e+09 8.151006286691533660e+02 4.370720213666398308e+02 -3.775155203698351419e-02 -3.631951354404404711e-03
1.554141368561807871e+09 8.145306074382967836e+02 4.366728744036768717e+02 -4.045457818981445380e-02 -5.278011321231582988e-03
1.554141368616677046e+09 8.140509594397675528e+02 4.355603121798871484e+02 -4.761756575115076023e-02 -5.363685229679505430e-03
1.554141368667669773e+09 8.137465752410523692e+02 4.344154662893400314e+02 -5.495300297259098771e-02 -4.680663950251780746e-03
1.554141368719130516e+09 8.132170241159748230e+02 4.330259557757971152e+02 -6.395639468438436837e-02 -4.502532807411574294e-03
1.554141368780632973e+09 8.137929595438869228e+02 4.319616903357643878e+02 -7.053590473036459862e-02 -3.423458515977793036e-04
1.554141368826826811e+09 8.125582281872304975e+02 4.303766065813899786e+02 -8.113200558783430216e-02 -2.717743656677834400e-03
1.554141368884787798e+09 8.121572104981488565e+02 4.292674597659588471e+02 -8.841974274811359447e-02 -2.480875675182228710e-03
1.554141368937694073e+09 8.117428511036645205e+02 4.282212482129430100e+02 -9.533546597452549620e-02 -2.405677755873425212e-03
1.554141368992010355e+09 8.113271456282207055e+02 4.273807614420379082e+02 -1.009412962578562362e-01 -2.687533427457280272e-03
1.554141369050692320e+09 8.112231151078063931e+02 4.272378417949456662e+02 -1.019082304701926789e-01 -2.873363961645489673e-03
1.554141369104479313e+09 8.108806434514299326e+02 4.264991091810057924e+02 -1.068451093464092005e-01 -3.027514742908300228e-03
1.554141369230571747e+09 8.113700792817932097e+02 4.261305650681644579e+02 -1.090769155631235027e-01 -3.672636631628259742e-04
1.554141369287235022e+09 8.103881086322309102e+02 4.245272246980367186e+02 -1.199412198265283752e-01 -1.687145665557064677e-03
1.554141369348073721e+09 8.106429386959268868e+02 4.244722987602652893e+02 -1.202111067277169265e-01 -5.328359079712713603e-04
1.554141369424383402e+09 8.099042815752434308e+02 4.230710217149029972e+02 -1.297207534343009505e-01 -1.191613843700904717e-03
1.554141369487769127e+09 8.095357711241230163e+02 4.223165473703946873e+02 -1.348518978160886950e-01 -1.426007843021894449e-03
1.554141369564547777e+09 8.094416407530675315e+02 4.221592342620771205e+02 -1.359299614936493039e-01 -1.547120662700515910e-03
1.554141369643935680e+09 8.091782173678092249e+02 4.217645076967072555e+02 -1.386477973320905666e-01 -1.965362863320774256e-03
1.554141369719666243e+09 8.088482441457970253e+02 4.216408024111756276e+02 -1.395893589179970917e-01 -3.131195679087390733e-03
1.554141369791513681e+09 8.087806682282855490e+02 4.215259827965027171e+02 -1.403779562660370239e-01 -3.215598793080661107e-03
1.554141369860685110e+09 8.087744922232603813e+02 4.223403346581294500e+02 -1.349680920719794619e-01 -4.646312853380683491e-03
1.554141369926528215e+09 8.089861228333787722e+02 4.212958011171913313e+02 -1.418367011171900449e-01 -1.957713276066540969e-03
1.554141370004187107e+09 8.089273115352916648e+02 4.222006765909496266e+02 -1.358399287071408723e-01 -3.767314690282675977e-03
1.554141370082387447e+09 8.090039807772183167e+02 4.222187962927698663e+02 -1.356920035234977229e-01 -3.478367036693918741e-03
1.554141370159325361e+09 8.087977374438994502e+02 4.224584746704805980e+02 -1.341760816296415915e-01 -4.752654877739031017e-03
1.554141370315514088e+09 8.093710931077482655e+02 4.228931070961524483e+02 -1.310899131729270084e-01 -3.108602578395068192e-03
1.554141370642135620e+09 8.106899449225531953e+02 4.250204756957726886e+02 -1.165917732757048159e-01 -1.281326470334398331e-03
1.554141371125852823e+09 8.141852059189117199e+02 4.337692220662873979e+02 -5.889134792051974737e-02 -1.800489114582204354e-03
1.554141371188791513e+09 8.148925004148001108e+02 4.353174545846249544e+02 -4.884998059839652795e-02 -1.528894005362272301e-03
1.554141371244531870e+09 8.163186765284765443e+02 4.393046165548243494e+02 -2.340080175353308201e-02 -2.435242179047544375e-03
1.554141371463571072e+09 8.183415165391060100e+02 4.446923674541255878e+02 1.041519832381826438e-02 -3.255380742418499933e-03
1.554141371516213655e+09 8.189955933000187542e+02 4.461133020264310289e+02 1.926220955446683938e-02 -2.987659545379156480e-03
1.554141371568157434e+09 8.195319604800018851e+02 4.488933940163071838e+02 3.617684204454221786e-02 -5.418788536399194930e-03
1.554141371617190123e+09 8.199910536059713877e+02 4.507238891671843817e+02 4.725488377435545923e-02 -6.586893438438235285e-03
1.554141371776289701e+09 8.212217551209272415e+02 4.528972590629429078e+02 6.054825582562755465e-02 -5.262065606184509504e-03
1.554141371828869104e+09 8.216850340477628833e+02 4.542090190418184648e+02 6.842343691786390014e-02 -5.566106509354247500e-03
1.554141371885677814e+09 8.222269200031527134e+02 4.550313660390827977e+02 7.342800201428691109e-02 -4.769307903285697516e-03
1.554141371937575102e+09 8.223388753623704588e+02 4.561182056123322468e+02 7.981013801779436589e-02 -6.086346113823064979e-03
1.554141371991150141e+09 8.238780440537036611e+02 4.581335537588065563e+02 9.203621157589080004e-02 -3.318552589113920627e-03
1.554141372042819738e+09 8.238263290027182393e+02 4.590139056910218756e+02 9.709954800040249134e-02 -4.936791565273191372e-03
1.554141372093537092e+09 8.241749721523748349e+02 4.595121737810734430e+02 1.000879874850400808e-01 -4.379454583651394214e-03
1.554141372152114630e+09 8.241333001137909378e+02 4.603818529034551261e+02 1.050676937239428121e-01 -5.935895142743151560e-03
1.554141372213840961e+09 8.243031902053972999e+02 4.604675509429380895e+02 1.056173004477639343e-01 -5.413030834849456158e-03
1.554141372276662350e+09 8.246139640443789176e+02 4.612647126733429559e+02 1.102860260729752462e-01 -5.481766532830618065e-03
