1.554485348500768661e+09 2.156924644405044944e-02 -1.330594426621545256e-02 9.030296634777768006e-02
1.554485348546254873e+09 2.974138884432164787e-02 -1.602192256483137012e-02 9.719211114932768680e-02
1.554485348596482515e+09 2.644309642579933950e-02 -1.492363441568256288e-02 9.466959850829703704e-02
1.554485348646155834e+09 2.198014774211731748e-02 -1.328507861335781470e-02 9.075534289882591921e-02
1.554485348695548058e+09 1.538958215154417886e-02 -1.106683102521954787e-02 8.535330094364268483e-02
1.554485348742749453e+09 2.200702709255208944e-02 -1.333800376725202685e-02 9.095730913478750068e-02
1.554485348797140837e+09 1.800119013776946275e-02 -1.190565723175807111e-02 8.776702312270390216e-02
1.554485348847262621e+09 -1.427088281099830880e-03 -4.600699521456586005e-03 7.122734355807081030e-02
1.554485348892599344e+09 2.096595717240790080e-02 -1.293448689235299209e-02 9.021693197574309764e-02
1.554485348945635080e+09 2.686569594629606428e-02 -1.541478921440198047e-02 9.513497474303655999e-02
1.554485348992052078e+09 1.658556629225627077e-02 -1.136118326787027843e-02 8.616913998991737600e-02
1.554485349046610117e+09 1.454900677561354883e-02 -1.057815511703574796e-02 8.470487978847929256e-02
1.554485349105968475e+09 1.090706342562697273e-02 -9.332936087741772191e-03 8.158968427945167967e-02
1.554485349156457186e+09 1.081706931558201745e-02 -9.255209285750187753e-03 8.133050919966011705e-02
1.554485349211260319e+09 8.096061812878918573e-03 -8.289958448719159101e-03 7.909703527993028338e-02
1.554485349261671066e+09 1.309647763682253441e-02 -1.012289137286681573e-02 8.341578881321964900e-02
1.554485349309695721e+09 1.276100227223198047e-02 -9.992215220906097706e-03 8.285710789562128475e-02
1.554485349358170033e+09 1.153541830574589255e-02 -9.653945559479404359e-03 8.192534851058219658e-02
1.554485349409260988e+09 1.312950544544877474e-02 -1.023701532707610440e-02 8.328494756169058100e-02
1.554485349457630396e+09 1.180286539003949642e-02 -9.426085007623874468e-03 8.215449051394418944e-02
1.554485349514796972e+09 2.080272103066693745e-02 -1.290662057664870854e-02 8.995341224496655741e-02
1.554485349563385487e+09 1.451250217521726782e-02 -1.073489707152319728e-02 8.483327198924039969e-02
1.554485349619663715e+09 1.626401639987129499e-02 -1.111337704479509192e-02 8.591858799866192165e-02
1.554485349669399977e+09 1.907618331673965884e-02 -1.243973411495102877e-02 8.828793974668847078e-02
1.554485349718981504e+09 1.065308720048641078e-02 -9.251865336081577240e-03 8.125833293940254443e-02
1.554485349771294117e+09 1.020426616455250013e-02 -9.269882241127014311e-03 8.109905038587217341e-02
1.554485349824442148e+09 1.519971348764803665e-02 -1.074743546621292900e-02 8.520757926905253576e-02
1.554485349874569654e+09 1.323867417788537892e-02 -1.013542044940074494e-02 8.336355523790373034e-02
1.554485349933322430e+09 9.836388906883097860e-03 -9.117964245330623108e-03 8.065621657081512019e-02
1.554485349988325596e+09 1.164913498113628876e-02 -9.515785125968734270e-03 8.239894413868897871e-02
1.554485350046010971e+09 8.847474108372388457e-03 -8.539907048261574651e-03 7.978491615133087578e-02
1.554485350102279425e+09 1.169450922061843201e-02 -9.498991961084501945e-03 8.201686240776751013e-02
1.554485350158912897e+09 1.419686856939872399e-02 -1.059278008149766581e-02 8.438138293621899599e-02
1.554485350206931114e+09 4.398975542369676361e-03 -6.727922758205995279e-03 7.596102193462783703e-02
1.554485350261349440e+09 2.729982665492558525e-02 -1.505238586948687285e-02 9.534397590222876140e-02
1.554485350310038090e+09 2.305068215333294646e-02 -1.400327112719046418e-02 9.187994020205425549e-02
1.554485350366667032e+09 1.587787089458059242e-02 -1.102452467109837908e-02 8.587450731042789442e-02
1.554485350411733866e+09 1.495480023536366332e-02 -1.061685148935442857e-02 8.470283804058831301e-02
1.554485350462883234e+09 2.275369012089445420e-02 -1.389576233393385873e-02 9.159470095523514210e-02
1.554485350513652563e+09 1.491839388069848837e-02 -1.062091650405372345e-02 8.465639639203748068e-02
1.554485350560368538e+09 1.475553742372381905e-02 -1.034673334296221103e-02 8.487692036427518794e-02
1.554485350608890295e+09 1.419250405133931636e-02 -1.033210632455072719e-02 8.431051679374679253e-02
1.554485350670670509e+09 2.104413807337301989e-02 -1.312473755492948868e-02 9.014345904393628039e-02
1.554485350719343662e+09 1.607281175884045510e-02 -1.132461502305026624e-02 8.586321965867727002e-02
1.554485350770889521e+09 1.245937255487961082e-02 -9.878739806756908770e-03 8.260213174639541300e-02
1.554485350828530073e+09 1.895592258255307527e-02 -1.235400166111777498e-02 8.825890983425055403e-02
1.554485350881830692e+09 1.519145253869602641e-02 -1.090653234850125219e-02 8.530347148707662086e-02
1.554485350934350729e+09 1.311775665733438956e-02 -1.010470603534829870e-02 8.353699593051677752e-02
1.554485350987158775e+09 1.705667928252641019e-02 -1.143848073070152793e-02 8.687673715956401033e-02
1.554485351037954569e+09 1.329976861872061988e-02 -1.014666714060918906e-02 8.340564261821659109e-02
1.554485351092897415e+09 1.863756500195989929e-02 -1.233514310778605072e-02 8.800433880704905398e-02
1.554485351145588875e+09 2.211719623519092792e-02 -1.327545515024197709e-02 9.085913883288343484e-02
1.554485351195899248e+09 2.016255813820722054e-02 -1.285076889676750600e-02 8.930998112691446167e-02
1.554485351253880024e+09 1.169534386710768814e-02 -9.753472050367362201e-03 8.220591021654444219e-02
1.554485351309594870e+09 2.232135856236627802e-02 -1.359334223487274063e-02 9.121260283439203143e-02
1.554485351355463505e+09 1.179798948702304173e-02 -9.559896520137667331e-03 8.212225068530387695e-02
1.554485351409601927e+09 1.960849543638776282e-02 -1.236250315871567640e-02 8.890317739325159785e-02
1.554485351459601641e+09 1.476081186578959148e-02 -1.056346133525709607e-02 8.492544230874154998e-02
1.554485351519242048e+09 1.645792010276192485e-02 -1.122873752920361401e-02 8.625618588396632980e-02
1.554485351576686144e+09 2.094381360789654423e-03 -6.208151946899831408e-03 7.404945229851422894e-02
1.554485351624349833e+09 7.940099586757121131e-03 -8.265370230338686675e-03 7.898922906219540963e-02
1.554485351678171873e+09 6.514576316995146499e-03 -7.695032094789944210e-03 7.776030201271022513e-02
1.554485351733910322e+09 1.380438528365335316e-02 -1.045662837189775818e-02 8.383177810634889759e-02
1.554485351786597252e+09 2.021175171342903809e-02 -1.259717772760426957e-02 8.939804182723687376e-02
